MAPA,CVE_ENT,NOM_ENT,NOM_ABR,CVE_MUN,NOM_MUN,CVE_CAB,NOM_CAB,POB_TOTAL,POB_MASCULINA,POB_FEMENINA,TOTAL DE VIVIENDAS HABITADAS
09,09,Ciudad de México,CDMX,016,Miguel Hidalgo,----,,414470,195467,219003,146828
09,09,Ciudad de México,CDMX,017,Venustiano Carranza,----,,443704,210118,233586,135789
10,10,Durango,Dgo.,001,Canatlán,0001,Canatlán,31454,15651,15803,8733
10,10,Durango,Dgo.,002,Canelas,0001,Canelas,4321,2210,2111,1165
10,10,Durango,Dgo.,003,Coneto de Comonfort,0001,Coneto de Comonfort,4084,2064,2020,1058
10,10,Durango,Dgo.,004,Cuencamé,0001,Tres Veces Heroica Cuencamé de Ceniceros,34955,17515,17440,9339
10,10,Durango,Dgo.,005,Durango,0001,Victoria de Durango,688697,335412,353285,186870
10,10,Durango,Dgo.,006,General Simón Bolívar,0001,General Simón Bolívar,10038,4981,5057,2631
10,10,Durango,Dgo.,007,Gómez Palacio,0001,Gómez Palacio,372750,184537,188213,102752
10,10,Durango,Dgo.,008,Guadalupe Victoria,0001,Guadalupe Victoria,36695,18060,18635,10084
10,10,Durango,Dgo.,009,Guanaceví,0001,Guanaceví,9869,5153,4716,2883
10,10,Durango,Dgo.,010,Hidalgo,0001,Villa Hidalgo,3843,1936,1907,1186
10,10,Durango,Dgo.,011,Indé,0001,Indé,4748,2374,2374,1442
10,10,Durango,Dgo.,012,Lerdo,0001,Lerdo,163313,80856,82457,44727
10,10,Durango,Dgo.,013,Mapimí,0001,Mapimí,26932,13470,13462,6936
10,10,Durango,Dgo.,014,Mezquital,0001,San Francisco del Mezquital,48583,23858,24725,9340
10,10,Durango,Dgo.,015,Nazas,0001,Nazas,12894,6525,6369,3522
10,10,Durango,Dgo.,016,Nombre de Dios,0001,Nombre de Dios,19060,9508,9552,5298
10,10,Durango,Dgo.,017,Ocampo,0001,Villa Ocampo,8003,4092,3911,2646
10,10,Durango,Dgo.,018,El Oro,0001,Santa María del Oro,10384,5183,5201,3258
10,10,Durango,Dgo.,019,Otáez,0001,Otáez,4924,2592,2332,1153
10,10,Durango,Dgo.,020,Pánuco de Coronado,0001,Francisco I. Madero,12656,6303,6353,3622
10,10,Durango,Dgo.,021,Peñón Blanco,0001,Peñón Blanco,11118,5612,5506,3028
10,10,Durango,Dgo.,022,Poanas,0001,Villa Unión,25623,12619,13004,6857
10,10,Durango,Dgo.,023,Pueblo Nuevo,0001,El Salto,51269,25382,25887,12077
10,10,Durango,Dgo.,024,Rodeo,0001,Rodeo,12818,6504,6314,3472
10,10,Durango,Dgo.,025,San Bernardo,0001,San Bernardo,2837,1529,1308,977
10,10,Durango,Dgo.,026,San Dimas,0001,Tayoltita,17333,8871,8462,4532
10,10,Durango,Dgo.,027,San Juan de Guadalupe,0001,San Juan de Guadalupe,5251,2621,2630,1473
10,10,Durango,Dgo.,028,San Juan del Río,0001,San Juan del Río del Centauro del Norte,12013,5921,6092,3125
10,10,Durango,Dgo.,029,San Luis del Cordero,0001,San Luis del Cordero,2103,1066,1037,590
10,10,Durango,Dgo.,030,San Pedro del Gallo,0001,San Pedro del Gallo,1633,851,782,492
10,10,Durango,Dgo.,031,Santa Clara,0001,Santa Clara,6727,3354,3373,1886
10,10,Durango,Dgo.,032,Santiago Papasquiaro,0001,Santiago Papasquiaro,49207,24947,24260,13589
10,10,Durango,Dgo.,033,Súchil,0001,Súchil,6917,3393,3524,1859
10,10,Durango,Dgo.,034,Tamazula,0001,Tamazula de Victoria,26300,13506,12794,6108
10,10,Durango,Dgo.,035,Tepehuanes,0001,Santa Catarina de Tepehuanes,11378,5749,5629,3473
10,10,Durango,Dgo.,036,Tlahualilo,0001,Tlahualilo de Zaragoza,21143,10537,10606,5686
10,10,Durango,Dgo.,037,Topia,0001,Topia,9320,4759,4561,2316
10,10,Durango,Dgo.,038,Vicente Guerrero,0001,Vicente Guerrero,23476,11480,11996,6372
10,10,Durango,Dgo.,039,Nuevo Ideal,0001,Nuevo Ideal,27981,13885,14096,7432
11,11,Guanajuato,Gto.,001,Abasolo,0001,Abasolo,92040,44853,47187,22284
11,11,Guanajuato,Gto.,002,Acámbaro,0001,Acámbaro,108697,52208,56489,30192
11,11,Guanajuato,Gto.,003,San Miguel de Allende,0001,San Miguel de Allende,174615,83077,91538,44573
11,11,Guanajuato,Gto.,004,Apaseo el Alto,0001,Apaseo el Alto,63392,30550,32842,16171
11,11,Guanajuato,Gto.,005,Apaseo el Grande,0001,Apaseo el Grande,117883,57253,60630,31269
11,11,Guanajuato,Gto.,006,Atarjea,0001,Atarjea,5296,2583,2713,1559
11,11,Guanajuato,Gto.,007,Celaya,0001,Celaya,521169,253045,268124,143512
11,11,Guanajuato,Gto.,008,Manuel Doblado,0001,Ciudad Manuel Doblado,41240,19777,21463,11186
11,11,Guanajuato,Gto.,009,Comonfort,0001,Comonfort,82216,38733,43483,19541
11,11,Guanajuato,Gto.,010,Coroneo,0001,Coroneo,11083,5270,5813,3135
11,11,Guanajuato,Gto.,011,Cortazar,0001,Cortazar,97928,47535,50393,25388
11,11,Guanajuato,Gto.,012,Cuerámaro,0001,Cuerámaro,30857,14867,15990,8163
11,11,Guanajuato,Gto.,013,Doctor Mora,0001,Doctor Mora,27390,13133,14257,6764
11,11,Guanajuato,Gto.,014,Dolores Hidalgo Cuna de la Independencia Nacional,0001,Dolores Hidalgo Cuna de la Independencia Nacional,163038,76711,86327,38976
11,11,Guanajuato,Gto.,015,Guanajuato,0001,Guanajuato,194500,94038,100462,51688
11,11,Guanajuato,Gto.,016,Huanímaro,0001,Huanímaro,21128,9991,11137,5372
11,11,Guanajuato,Gto.,017,Irapuato,0001,Irapuato,592953,290770,302183,151961
11,11,Guanajuato,Gto.,018,Jaral del Progreso,0001,Jaral del Progreso,38782,18847,19935,9998
11,11,Guanajuato,Gto.,019,Jerécuaro,0001,Jerécuaro,49517,23614,25903,13770
11,11,Guanajuato,Gto.,020,León,0001,León de los Aldama,1721215,846673,874542,440870
11,11,Guanajuato,Gto.,021,Moroleón,0001,Moroleón,47261,22702,24559,14275
11,11,Guanajuato,Gto.,022,Ocampo,0001,Ocampo,26383,13502,12881,6137
11,11,Guanajuato,Gto.,023,Pénjamo,0001,Pénjamo,154960,74417,80543,39613
11,11,Guanajuato,Gto.,024,Pueblo Nuevo,0001,Pueblo Nuevo,12403,5921,6482,3284
11,11,Guanajuato,Gto.,025,Purísima del Rincón,0001,Purísima de Bustos,83842,41334,42508,19873
11,11,Guanajuato,Gto.,026,Romita,0001,Romita,65766,32253,33513,16207
11,11,Guanajuato,Gto.,027,Salamanca,0001,Salamanca,273417,132278,141139,74992
11,11,Guanajuato,Gto.,028,Salvatierra,0001,Salvatierra,94126,45447,48679,25802
11,11,Guanajuato,Gto.,029,San Diego de la Unión,0001,San Diego de la Unión,41054,19245,21809,10167
11,11,Guanajuato,Gto.,030,San Felipe,0001,San Felipe,119793,58087,61706,28000
11,11,Guanajuato,Gto.,031,San Francisco del Rincón,0001,San Francisco del Rincón,130871,63982,66889,32225
11,11,Guanajuato,Gto.,032,San José Iturbide,0001,San José Iturbide,89558,43419,46139,22749
11,11,Guanajuato,Gto.,033,San Luis de la Paz,0001,San Luis de la Paz,128536,60652,67884,30404
11,11,Guanajuato,Gto.,034,Santa Catarina,0001,Santa Catarina,5723,2693,3030,1551
11,11,Guanajuato,Gto.,035,Santa Cruz de Juventino Rosas,0001,Juventino Rosas,82340,39162,43178,19432
11,11,Guanajuato,Gto.,036,Santiago Maravatío,0001,Santiago Maravatío,6714,3219,3495,2003
11,11,Guanajuato,Gto.,037,Silao de la Victoria,0001,Silao de la Victoria,203556,100073,103483,46625
11,11,Guanajuato,Gto.,038,Tarandacuao,0001,Tarandacuao,11304,5494,5810,3190
11,11,Guanajuato,Gto.,039,Tarimoro,0001,Tarimoro,35905,17400,18505,10198
11,11,Guanajuato,Gto.,040,Tierra Blanca,0001,Tierra Blanca,20007,9660,10347,4904
11,11,Guanajuato,Gto.,041,Uriangato,0001,Uriangato,61494,29632,31862,17360
11,11,Guanajuato,Gto.,042,Valle de Santiago,0001,Valle de Santiago,150054,72304,77750,37805
11,11,Guanajuato,Gto.,043,Victoria,0001,Victoria,21253,9935,11318,5473
11,11,Guanajuato,Gto.,044,Villagrán,0001,Villagrán,65791,31987,33804,16401
11,11,Guanajuato,Gto.,045,Xichú,0001,Xichú,11143,5270,5873,3013
11,11,Guanajuato,Gto.,046,Yuriria,0001,Yuriria,68741,32858,35883,19179
12,12,Guerrero,Gro.,001,Acapulco de Juárez,0001,Acapulco de Juárez,779566,371794,407772,224027
12,12,Guerrero,Gro.,002,Ahuacuotzingo,0001,Ahuacuotzingo,25205,11762,13443,5783
12,12,Guerrero,Gro.,003,Ajuchitlán del Progreso,0001,Ajuchitlán del Progreso,37655,18378,19277,9270
12,12,Guerrero,Gro.,004,Alcozauca de Guerrero,0001,Alcozauca de Guerrero,21225,9895,11330,4044
12,12,Guerrero,Gro.,005,Alpoyeca,0001,Alpoyeca,7813,3702,4111,1924
12,12,Guerrero,Gro.,006,Apaxtla,0001,Ciudad Apaxtla de Castrejón,11112,5403,5709,2911
12,12,Guerrero,Gro.,007,Arcelia,0001,Arcelia,33267,16059,17208,8953
12,12,Guerrero,Gro.,008,Atenango del Río,0001,Atenango del Río,9147,4412,4735,2460
12,12,Guerrero,Gro.,009,Atlamajalcingo del Monte,0001,Atlamajalcingo del Monte,5811,2715,3096,1276
12,12,Guerrero,Gro.,010,Atlixtac,0001,Atlixtac,28491,13506,14985,6879
12,12,Guerrero,Gro.,011,Atoyac de Álvarez,0001,Atoyac de Álvarez,60680,29479,31201,17770
12,12,Guerrero,Gro.,012,Ayutla de los Libres,0001,Ayutla de los Libres,69123,33478,35645,15821
12,12,Guerrero,Gro.,013,Azoyú,0001,Azoyú,15099,7387,7712,4307
12,12,Guerrero,Gro.,014,Benito Juárez,0001,San Jerónimo de Juárez,15442,7568,7874,5069
12,12,Guerrero,Gro.,015,Buenavista de Cuéllar,0001,Buenavista de Cuéllar,12982,6250,6732,4028
12,12,Guerrero,Gro.,016,Coahuayutla de José María Izazaga,0001,Coahuayutla de Guerrero,12408,6259,6149,3482
12,12,Guerrero,Gro.,017,Cocula,0001,Cocula,15579,7631,7948,4302
12,12,Guerrero,Gro.,018,Copala,0001,Copala,14463,6984,7479,4168
12,12,Guerrero,Gro.,019,Copalillo,0001,Copalillo,15598,7476,8122,3483
12,12,Guerrero,Gro.,020,Copanatoyac,0001,Copanatoyac,21648,10030,11618,4595
12,12,Guerrero,Gro.,021,Coyuca de Benítez,0001,Coyuca de Benítez,73056,35515,37541,21384
12,12,Guerrero,Gro.,022,Coyuca de Catalán,0001,Coyuca de Catalán,38554,19025,19529,10732
12,12,Guerrero,Gro.,023,Cuajinicuilapa,0001,Cuajinicuilapa,26627,13184,13443,7445
12,12,Guerrero,Gro.,024,Cualác,0001,Cualác,7874,3776,4098,1973
12,12,Guerrero,Gro.,025,Cuautepec,0001,Cuautepec,17024,8269,8755,4386
12,12,Guerrero,Gro.,026,Cuetzala del Progreso,0001,Cuetzala del Progreso,8272,4092,4180,2419
12,12,Guerrero,Gro.,027,Cutzamala de Pinzón,0001,Cutzamala de Pinzón,20537,10188,10349,6209
12,12,Guerrero,Gro.,028,Chilapa de Álvarez,0001,Chilapa de Álvarez,123722,57741,65981,29670
12,12,Guerrero,Gro.,029,Chilpancingo de los Bravo,0001,Chilpancingo de los Bravo,283354,134497,148857,72566
12,12,Guerrero,Gro.,030,Florencio Villarreal,0001,Cruz Grande,22250,10907,11343,5745
12,12,Guerrero,Gro.,031,General Canuto A. Neri,0001,Acapetlahuaya,6278,3055,3223,1602
12,12,Guerrero,Gro.,032,General Heliodoro Castillo,0001,Tlacotepec,37254,18254,19000,8466
12,12,Guerrero,Gro.,033,Huamuxtitlán,0001,Huamuxtitlán,17488,8292,9196,4621
12,12,Guerrero,Gro.,034,Huitzuco de los Figueroa,0001,Ciudad de Huitzuco,36593,17509,19084,10535
12,12,Guerrero,Gro.,035,Iguala de la Independencia,0001,Iguala de la Independencia,154173,73936,80237,42889
12,12,Guerrero,Gro.,036,Igualapa,0001,Igualapa,11739,5599,6140,3021
12,12,Guerrero,Gro.,037,Ixcateopan de Cuauhtémoc,0001,Ixcateopan de Cuauhtémoc,6138,2998,3140,1685
12,12,Guerrero,Gro.,038,Zihuatanejo de Azueta,0001,Zihuatanejo,126001,61437,64564,37375
12,12,Guerrero,Gro.,039,Juan R. Escudero,0001,Tierra Colorada,26093,12761,13332,7151
12,12,Guerrero,Gro.,040,Leonardo Bravo,0001,Chichihualco,26357,12797,13560,6422
12,12,Guerrero,Gro.,041,Malinaltepec,0001,Malinaltepec,29625,13887,15738,6747
12,12,Guerrero,Gro.,042,Mártir de Cuilapan,0001,Apango,18613,8687,9926,4868
12,12,Guerrero,Gro.,043,Metlatónoc,0001,Metlatónoc,18859,8775,10084,3895
12,12,Guerrero,Gro.,044,Mochitlán,0001,Mochitlán,12402,6024,6378,3263
12,12,Guerrero,Gro.,045,Olinalá,0001,Olinalá,28446,13509,14937,6673
12,12,Guerrero,Gro.,046,Ometepec,0001,Ometepec,68207,33041,35166,17236
12,12,Guerrero,Gro.,047,Pedro Ascencio Alquisiras,0001,Ixcapuzalco,7076,3352,3724,1684
12,12,Guerrero,Gro.,048,Petatlán,0001,Petatlán,44583,21892,22691,12978
12,12,Guerrero,Gro.,049,Pilcaya,0001,Pilcaya,12753,6243,6510,3586
12,12,Guerrero,Gro.,050,Pungarabato,0001,Ciudad Altamirano,38482,18789,19693,10224
12,12,Guerrero,Gro.,051,Quechultenango,0001,Quechultenango,36143,17348,18795,8975
12,12,Guerrero,Gro.,052,San Luis Acatlán,0001,San Luis Acatlán,46270,22643,23627,10602
12,12,Guerrero,Gro.,053,San Marcos,0001,San Marcos,50124,24574,25550,13960
12,12,Guerrero,Gro.,054,San Miguel Totolapan,0001,San Miguel Totolapan,24139,11867,12272,5749
12,12,Guerrero,Gro.,055,Taxco de Alarcón,0001,Taxco de Alarcón,105586,50365,55221,29999
12,12,Guerrero,Gro.,056,Tecoanapa,0001,Tecoanapa,46063,22588,23475,11575
12,12,Guerrero,Gro.,057,Técpan de Galeana,0001,Técpan de Galeana,65237,32401,32836,19721
12,12,Guerrero,Gro.,058,Teloloapan,0001,Teloloapan,53817,25685,28132,13902
12,12,Guerrero,Gro.,059,Tepecoacuilco de Trujano,0001,Tepecoacuilco de Trujano,30806,14840,15966,8805
12,12,Guerrero,Gro.,060,Tetipac,0001,Tetipac,13552,6598,6954,3739
12,12,Guerrero,Gro.,061,Tixtla de Guerrero,0001,Tixtla de Guerrero,43171,20607,22564,11062
12,12,Guerrero,Gro.,062,Tlacoachistlahuaca,0001,Tlacoachistlahuaca,22781,10611,12170,4936
12,12,Guerrero,Gro.,063,Tlacoapa,0001,Tlacoapa,10092,4733,5359,2539
12,12,Guerrero,Gro.,064,Tlalchapa,0001,Tlalchapa,11681,5820,5861,3422
12,12,Guerrero,Gro.,065,Tlalixtaquilla de Maldonado,0001,Tlalixtaquilla,7602,3700,3902,1891
12,12,Guerrero,Gro.,066,Tlapa de Comonfort,0001,Tlapa de Comonfort,96125,45021,51104,21620
12,12,Guerrero,Gro.,067,Tlapehuala,0001,Tlapehuala,22209,10875,11334,5863
12,12,Guerrero,Gro.,068,La Unión de Isidoro Montes de Oca,0001,La Unión,26349,13361,12988,7711
12,12,Guerrero,Gro.,069,Xalpatláhuac,0001,Xalpatláhuac,11966,5421,6545,2527
12,12,Guerrero,Gro.,070,Xochihuehuetlán,0001,Xochihuehuetlán,7862,3740,4122,2029
12,12,Guerrero,Gro.,071,Xochistlahuaca,0001,Xochistlahuaca,29891,14260,15631,7716
12,12,Guerrero,Gro.,072,Zapotitlán Tablas,0001,Zapotitlán Tablas,12004,5829,6175,3029
12,12,Guerrero,Gro.,073,Zirándaro,0001,Zirándaro de los Chávez,18031,9079,8952,4975
12,12,Guerrero,Gro.,074,Zitlala,0001,Zitlala,21977,10051,11926,5807
12,12,Guerrero,Gro.,075,Eduardo Neri,0001,Zumpango del Río,53126,25725,27401,12503
12,12,Guerrero,Gro.,076,Acatepec,0001,Acatepec,40197,19540,20657,8949
12,12,Guerrero,Gro.,077,Marquelia,0001,Marquelia,14280,7027,7253,3923
12,12,Guerrero,Gro.,078,Cochoapa el Grande,0001,Cochoapa el Grande,21241,9929,11312,4167
12,12,Guerrero,Gro.,079,José Joaquín de Herrera,0001,Hueycantenango,18381,8791,9590,3961
12,12,Guerrero,Gro.,080,Juchitán,0001,Juchitán,7559,3818,3741,2139
12,12,Guerrero,Gro.,081,Iliatenco,0001,Iliatenco,11679,5566,6113,2711
12,12,Guerrero,Gro.,082,Las Vigas,0001,Las Vigas,-,-,-,-
12,12,Guerrero,Gro.,083,Ñuu Savi,0001,Coapinola,-,-,-,-
12,12,Guerrero,Gro.,084,Santa Cruz del Rincón,0001,Santa Cruz del Rincón,-,-,-,-
12,12,Guerrero,Gro.,085,San Nicolás,0001,San Nicolás,-,-,-,-
13,13,Hidalgo,Hgo.,001,Acatlán,0001,Acatlán,22268,10705,11563,5870
13,13,Hidalgo,Hgo.,002,Acaxochitlán,0001,Acaxochitlán,46065,21717,24348,10445
13,13,Hidalgo,Hgo.,003,Actopan,0001,Actopan,61002,29077,31925,16271
13,13,Hidalgo,Hgo.,004,Agua Blanca de Iturbide,0001,Agua Blanca de Iturbide,10313,4913,5400,2854
13,13,Hidalgo,Hgo.,005,Ajacuba,0001,Ajacuba,18872,9108,9764,5174
13,13,Hidalgo,Hgo.,006,Alfajayucan,0001,Alfajayucan,19162,9198,9964,5522
13,13,Hidalgo,Hgo.,007,Almoloya,0001,Almoloya,12546,6070,6476,3560
13,13,Hidalgo,Hgo.,008,Apan,0001,Apan,46681,22288,24393,12931
13,13,Hidalgo,Hgo.,009,El Arenal,0001,El Arenal,19836,9575,10261,5258
13,13,Hidalgo,Hgo.,010,Atitalaquia,0001,Atitalaquia,31525,15481,16044,8715
13,13,Hidalgo,Hgo.,011,Atlapexco,0001,Atlapexco,19812,9511,10301,5306
13,13,Hidalgo,Hgo.,012,Atotonilco el Grande,0001,Atotonilco el Grande,30135,14261,15874,8382
13,13,Hidalgo,Hgo.,013,Atotonilco de Tula,0001,Atotonilco de Tula,62470,30414,32056,17767
13,13,Hidalgo,Hgo.,014,Calnali,0001,Calnali,16150,7744,8406,4738
13,13,Hidalgo,Hgo.,015,Cardonal,0001,Cardonal,19431,9308,10123,5193
13,13,Hidalgo,Hgo.,016,Cuautepec de Hinojosa,0001,Cuautepec,60421,28866,31555,16091
13,13,Hidalgo,Hgo.,017,Chapantongo,0001,Chapantongo,12967,6277,6690,3888
13,13,Hidalgo,Hgo.,018,Chapulhuacán,0001,Chapulhuacán,22903,11262,11641,6260
13,13,Hidalgo,Hgo.,019,Chilcuautla,0001,Chilcuautla,18909,9190,9719,5159
13,13,Hidalgo,Hgo.,020,Eloxochitlán,0001,Eloxochitlán,2593,1239,1354,847
13,13,Hidalgo,Hgo.,021,Emiliano Zapata,0001,Emiliano Zapata,15175,7338,7837,4161
13,13,Hidalgo,Hgo.,022,Epazoyucan,0001,Epazoyucan,16285,7879,8406,4834
13,13,Hidalgo,Hgo.,023,Francisco I. Madero,0001,Tepatepec,36248,17296,18952,9702
13,13,Hidalgo,Hgo.,024,Huasca de Ocampo,0001,Huasca de Ocampo,17607,8319,9288,4746
13,13,Hidalgo,Hgo.,025,Huautla,0001,Huautla,20673,9861,10812,5544
13,13,Hidalgo,Hgo.,026,Huazalingo,0001,Huazalingo,12766,6195,6571,3036
13,13,Hidalgo,Hgo.,027,Huehuetla,0001,Huehuetla,22846,11016,11830,6268
13,13,Hidalgo,Hgo.,028,Huejutla de Reyes,0001,Huejutla de Reyes,126781,61321,65460,31522
13,13,Hidalgo,Hgo.,029,Huichapan,0001,Huichapan,47425,22780,24645,12889
13,13,Hidalgo,Hgo.,030,Ixmiquilpan,0001,Ixmiquilpan,98654,46440,52214,26601
13,13,Hidalgo,Hgo.,031,Jacala de Ledezma,0001,Jacala,12290,5860,6430,3749
13,13,Hidalgo,Hgo.,032,Jaltocán,0001,Jaltocán,10523,5138,5385,2669
13,13,Hidalgo,Hgo.,033,Juárez Hidalgo,0001,Juárez Hidalgo,2895,1370,1525,955
13,13,Hidalgo,Hgo.,034,Lolotla,0001,Lolotla,9474,4577,4897,2603
13,13,Hidalgo,Hgo.,035,Metepec,0001,Metepec,13078,6185,6893,3273
13,13,Hidalgo,Hgo.,036,San Agustín Metzquititlán,0001,Mezquititlán,9449,4582,4867,2837
13,13,Hidalgo,Hgo.,037,Metztitlán,0001,Metztitlán,20962,10074,10888,6237
13,13,Hidalgo,Hgo.,038,Mineral del Chico,0001,Mineral del Chico,8878,4301,4577,2537
13,13,Hidalgo,Hgo.,039,Mineral del Monte,0001,Mineral del Monte,14324,6817,7507,3688
13,13,Hidalgo,Hgo.,040,La Misión,0001,La Misión,9819,4757,5062,2930
13,13,Hidalgo,Hgo.,041,Mixquiahuala de Juárez,0001,Mixquiahuala de Juárez,47222,22625,24597,12705
13,13,Hidalgo,Hgo.,042,Molango de Escamilla,0001,Molango de Escamilla,11578,5685,5893,3337
13,13,Hidalgo,Hgo.,043,Nicolás Flores,0001,Nicolás Flores,6265,3036,3229,1760
13,13,Hidalgo,Hgo.,044,Nopala de Villagrán,0001,Nopala de Villagrán,16948,8237,8711,5145
13,13,Hidalgo,Hgo.,045,Omitlán de Juárez,0001,Omitlán de Juárez,9295,4422,4873,2506
13,13,Hidalgo,Hgo.,046,San Felipe Orizatlán,0001,San Felipe Orizatlán,38492,18728,19764,10230
13,13,Hidalgo,Hgo.,047,Pacula,0001,Pacula,4748,2230,2518,1430
13,13,Hidalgo,Hgo.,048,Pachuca de Soto,0001,Pachuca de Soto,314331,149559,164772,93277
13,13,Hidalgo,Hgo.,049,Pisaflores,0001,Pisaflores,18723,9109,9614,4881
13,13,Hidalgo,Hgo.,050,Progreso de Obregón,0001,Progreso de Obregón,23641,11165,12476,6309
13,13,Hidalgo,Hgo.,051,Mineral de la Reforma,0001,Pachuquilla,202749,96259,106490,63897
13,13,Hidalgo,Hgo.,052,San Agustín Tlaxiaca,0001,San Agustín Tlaxiaca,38891,18950,19941,10402
13,13,Hidalgo,Hgo.,053,San Bartolo Tutotepec,0001,San Bartolo Tutotepec,17699,8737,8962,5004
13,13,Hidalgo,Hgo.,054,San Salvador,0001,San Salvador,36796,17869,18927,9808
13,13,Hidalgo,Hgo.,055,Santiago de Anaya,0001,Santiago de Anaya,18329,8946,9383,5050
13,13,Hidalgo,Hgo.,056,Santiago Tulantepec de Lugo Guerrero,0001,Santiago Tulantepec,39561,18646,20915,11139
13,13,Hidalgo,Hgo.,057,Singuilucan,0001,Singuilucan,15142,7379,7763,4097
13,13,Hidalgo,Hgo.,058,Tasquillo,0001,Tasquillo,17441,8146,9295,5097
13,13,Hidalgo,Hgo.,059,Tecozautla,0001,Tecozautla,38010,18137,19873,10220
13,13,Hidalgo,Hgo.,060,Tenango de Doria,0001,Tenango de Doria,17503,8395,9108,4630
13,13,Hidalgo,Hgo.,061,Tepeapulco,0001,Tepeapulco,56245,26940,29305,16489
13,13,Hidalgo,Hgo.,062,Tepehuacán de Guerrero,0001,Tepehuacán de Guerrero,31235,15568,15667,7498
13,13,Hidalgo,Hgo.,063,Tepeji del Río de Ocampo,0001,Tepeji del Río de Ocampo,90546,44062,46484,24689
13,13,Hidalgo,Hgo.,064,Tepetitlán,0001,Tepetitlán,10830,5255,5575,3258
13,13,Hidalgo,Hgo.,065,Tetepango,0001,Tetepango,11768,5740,6028,3088
13,13,Hidalgo,Hgo.,066,Villa de Tezontepec,0001,Tezontepec,13032,6326,6706,3444
13,13,Hidalgo,Hgo.,067,Tezontepec de Aldama,0001,Tezontepec de Aldama,55134,27089,28045,14843
13,13,Hidalgo,Hgo.,068,Tianguistengo,0001,Tianguistengo,14340,7018,7322,4027
13,13,Hidalgo,Hgo.,069,Tizayuca,0001,Tizayuca,168302,82047,86255,47540
13,13,Hidalgo,Hgo.,070,Tlahuelilpan,0001,Tlahuelilpan,19067,9304,9763,4917
13,13,Hidalgo,Hgo.,071,Tlahuiltepa,0001,Tlahuiltepa,9086,4411,4675,2855
13,13,Hidalgo,Hgo.,072,Tlanalapa,0001,Tlanalapa,11113,5366,5747,3187
13,13,Hidalgo,Hgo.,073,Tlanchinol,0001,Tlanchinol,37722,18477,19245,9551
13,13,Hidalgo,Hgo.,074,Tlaxcoapan,0001,Tlaxcoapan,28626,13906,14720,7035
13,13,Hidalgo,Hgo.,075,Tolcayuca,0001,Tolcayuca,21362,10304,11058,6015
13,13,Hidalgo,Hgo.,076,Tula de Allende,0001,Tula de Allende,115107,55588,59519,33335
13,13,Hidalgo,Hgo.,077,Tulancingo de Bravo,0001,Tulancingo,168369,79767,88602,45979
13,13,Hidalgo,Hgo.,078,Xochiatipan,0001,Xochiatipan,18260,8843,9417,4364
13,13,Hidalgo,Hgo.,079,Xochicoatlán,0001,Xochicoatlán,7015,3454,3561,2207
13,13,Hidalgo,Hgo.,080,Yahualica,0001,Yahualica,24674,12060,12614,6277
13,13,Hidalgo,Hgo.,081,Zacualtipán de Ángeles,0001,Zacualtipán,38155,18137,20018,10603
13,13,Hidalgo,Hgo.,082,Zapotlán de Juárez,0001,Zapotlán de Juárez,21443,10342,11101,5851
13,13,Hidalgo,Hgo.,083,Zempoala,0001,Zempoala,57906,27906,30000,17481
13,13,Hidalgo,Hgo.,084,Zimapán,0001,Zimapán,39927,18899,21028,10993
14,14,Jalisco,Jal.,001,Acatic,0001,Acatic,23175,11383,11792,6411
14,14,Jalisco,Jal.,002,Acatlán de Juárez,0001,Acatlán de Juárez,25250,13244,12006,6379
14,14,Jalisco,Jal.,003,Ahualulco de Mercado,0001,Ahualulco de Mercado,23630,11784,11846,6535
14,14,Jalisco,Jal.,004,Amacueca,0001,Amacueca,5743,2776,2967,1589
14,14,Jalisco,Jal.,005,Amatitán,0001,Amatitán,16490,8184,8306,4216
14,14,Jalisco,Jal.,006,Ameca,0001,Ameca,60386,29564,30822,17374
14,14,Jalisco,Jal.,007,San Juanito de Escobedo,0001,San Juanito de Escobedo,9433,4720,4713,2665
14,14,Jalisco,Jal.,008,Arandas,0001,Arandas,80609,39492,41117,22781
14,14,Jalisco,Jal.,009,El Arenal,0001,El Arenal,21115,10345,10770,5682
14,14,Jalisco,Jal.,010,Atemajac de Brizuela,0001,Atemajac de Brizuela,7758,3847,3911,1820
14,14,Jalisco,Jal.,011,Atengo,0001,Atengo,5599,2833,2766,1530
14,14,Jalisco,Jal.,012,Atenguillo,0001,Atenguillo,4176,2055,2121,1311
14,14,Jalisco,Jal.,013,Atotonilco el Alto,0001,Atotonilco el Alto,64009,31571,32438,17409
14,14,Jalisco,Jal.,014,Atoyac,0001,Atoyac,8689,4214,4475,2537
14,14,Jalisco,Jal.,015,Autlán de Navarro,0001,Autlán de Navarro,64931,31886,33045,18903
14,14,Jalisco,Jal.,016,Ayotlán,0001,Ayotlán,41552,20364,21188,10744
14,14,Jalisco,Jal.,017,Ayutla,0001,Ayutla,12880,6414,6466,3544
14,14,Jalisco,Jal.,018,La Barca,0001,La Barca,67937,32851,35086,17725
